"Code","Year","Deaths...Conflict.and.terrorism...Sex..Both...Age..All.Ages..Number.","Deaths...Conflict.and.terrorism...Sex..Both...Age..All.Ages..Rate.","Entity"
"ETH",1999,41258.2045707038,61.6438721417702,"Ethiopia"
"ETH",2000,51183.0013846531,74.79674399182,"Ethiopia"
"ETH",2001,378.675146694284,0.540906513159364,"Ethiopia"
"ETH",2002,615.011796080612,0.858502199967735,"Ethiopia"
"ETH",2003,895.335678840515,1.2219844579586,"Ethiopia"
"ETH",2004,583.973366376238,0.779625655388686,"Ethiopia"
"ETH",2005,245.248682790226,0.32017849330527,"Ethiopia"
"ETH",2006,210.195337129724,0.268156529913261,"Ethiopia"
"ETH",2007,858.358910687368,1.06979108917023,"Ethiopia"
"ETH",2008,1005.85261661575,1.22435936559171,"Ethiopia"
"ETH",2009,1004.58925436793,1.19394606909803,"Ethiopia"
"ETH",2010,561.884396789105,0.651388854366399,"Ethiopia"
"ETH",2011,385.413684240668,0.435701207538848,"Ethiopia"
"ETH",2012,442.999815309731,0.488571441188672,"Ethiopia"
"ETH",2013,398.38090899409,0.428200738018618,"Ethiopia"
"ETH",2014,107.569220860531,0.112673234259997,"Ethiopia"
"ETH",2015,404.121803437504,0.412785910875273,"Ethiopia"
"ETH",2016,776.997702137901,0.774126330956356,"Ethiopia"
"ETH",2017,1061.00020220562,1.03125931986454,"Ethiopia"
"GHA",1995,2.0000000006736,0.0118801512526483,"Ghana"
"GHA",1996,2.99999999784935,0.0173805614157896,"Ghana"
"GHA",1997,3.00000000550292,0.0169493335632191,"Ghana"
"GHA",1998,4.00000001536897,0.0220314184205766,"Ghana"
"GHA",1999,0,0,"Ghana"
"GHA",2000,33.0000001701037,0.172382966344815,"Ghana"
"GHA",2001,17.9999999441023,0.0914842143546538,"Ghana"
"GHA",2002,37.9999998425279,0.187859326509523,"Ghana"
"GHA",2003,7.0000000032699,0.033653390500014,"Ghana"
"GHA",2004,2.00000000059425,0.00934911706192087,"Ghana"
"GHA",2005,2.00000000023766,0.00908810881164529,"Ghana"
"GHA",2006,2.99999999879086,0.0132495496331671,"Ghana"
"GHA",2007,5.99999999538256,0.0257686730366687,"Ghana"
"GHA",2008,28.9999997861627,0.121205584766851,"Ghana"
"GHA",2009,20.9999998613741,0.0854567600266338,"Ghana"
"GHA",2010,3.99999999505558,0.0158557775216294,"Ghana"
"GHA",2011,4.99999999015206,0.0193148786579068,"Ghana"
"GHA",2012,14.999999986723,0.0564733540157699,"Ghana"
"GHA",2013,15.9999999748668,0.0586945157505582,"Ghana"
"GHA",2014,11.9999999844444,0.0428889536916905,"Ghana"
"GHA",2015,25.0000000408596,0.0870635322726279,"Ghana"
"GHA",2016,27.0000001889754,0.0916541251533048,"Ghana"
"GHA",2017,48.9999998578282,0.16222323002952,"Ghana"
"GIN",1995,0,0,"Guinea"
"GIN",1996,29.0000000264305,0.38815686315154,"Guinea"
"GIN",1997,0,0,"Guinea"
"GIN",1998,38.9999988947396,0.487535299435781,"Guinea"
"GIN",1999,93.9999887560484,1.16355231570881,"Guinea"
"GIN",2000,1152.99940229253,14.1965443922649,"Guinea"
"GIN",2001,489.000029481718,5.96670880383436,"Guinea"
"GIN",2002,14.0000000620036,0.167010146774769,"Guinea"
"GIN",2003,0,0,"Guinea"
"GIN",2004,4.00000001144235,0.0458250892976504,"Guinea"
"GIN",2005,3.9999999932723,0.0449367606470801,"Guinea"
"GIN",2006,17.000000338431,0.186948335653132,"Guinea"
"GIN",2007,44.9999997192399,0.484594899496045,"Guinea"
"GIN",2008,3.99999997972942,0.0420708752644746,"Guinea"
"GIN",2009,160.000002372612,1.64256665281692,"Guinea"
"GIN",2010,1.99999999873264,0.0200329263460182,"Guinea"
"GIN",2011,4.99999999176591,0.0488745874515179,"Guinea"
"GIN",2012,9.99999998315946,0.0954443168452442,"Guinea"
"GIN",2013,95.9999918853789,0.894705790442474,"Guinea"
"GIN",2014,0,0,"Guinea"
"GIN",2015,7.99999997804615,0.0710765668146502,"Guinea"
"GIN",2016,1.00000000064294,0.00867264579316465,"Guinea"
"GIN",2017,28.000000127281,0.236886896640609,"Guinea"
"GMB",1995,0,0,"Gambia"
"GMB",1996,0,0,"Gambia"
"GMB",1997,0.999999996316444,0.0801178213425157,"Gambia"
"GMB",1998,0,0,"Gambia"
"GMB",1999,0,0,"Gambia"
"GMB",2000,2.00000001153745,0.148418207969353,"Gambia"
"GMB",2001,2.00000001193722,0.144783677049523,"Gambia"
"GMB",2002,0.999999995596538,0.0706057749766847,"Gambia"
"GMB",2003,0,0,"Gambia"
"GMB",2004,0.999999997437136,0.0670368666589673,"Gambia"
"GMB",2005,3.00000002331593,0.19574431538186,"Gambia"
"GMB",2006,0,0,"Gambia"
"GMB",2007,0,0,"Gambia"
"GMB",2008,0,0,"Gambia"
"GMB",2009,0,0,"Gambia"
"GMB",2010,0,0,"Gambia"
"GMB",2011,0,0,"Gambia"
"GMB",2012,8.00000005498734,0.428273628688481,"Gambia"
"GMB",2013,0,0,"Gambia"
"GMB",2014,0,0,"Gambia"
"GMB",2015,0,0,"Gambia"
"GMB",2016,0,0,"Gambia"
"GMB",2017,3.00000001565715,0.140679324336434,"Gambia"
"IRN",1995,235.881110750837,0.384940998008389,"Iran"
"IRN",1996,211.882260870059,0.33981164966167,"Iran"
"IRN",1997,154.929827206244,0.24386832851654,"Iran"
"IRN",1998,129.198601670332,0.199194700019578,"Iran"
"IRN",1999,112.005827631236,0.169008809432808,"Iran"
"IRN",2000,141.895922818231,0.210220686566891,"Iran"
"IRN",2001,125.054823976468,0.182661448520684,"Iran"
"IRN",2002,121.824119861189,0.175904715095219,"Iran"
"IRN",2003,177.308924014089,0.252171946480474,"Iran"
"IRN",2004,85.3916803593436,0.119681463841853,"Iran"
"IRN",2005,29.6696811128064,0.041134829167249,"Iran"
"IRN",2006,379.000042655488,0.519404230097047,"Iran"
"IRN",2007,96.0000000566627,0.130022829320211,"Iran"
"IRN",2008,146.454393915099,0.195753074946626,"Iran"
"IRN",2009,311.017381815338,0.410440988243034,"Iran"
"IRN",2010,239.79367613062,0.313070610193399,"Iran"
"IRN",2011,223.999998289195,0.289496693189821,"Iran"
"IRN",2012,30.5069197177454,0.0390065048000616,"Iran"
"IRN",2013,65.9999960906758,0.0834422005096959,"Iran"
"IRN",2014,28.9999982716249,0.0362655293162718,"Iran"
"IRN",2015,77.0000008584714,0.0953767369530438,"Iran"
"IRN",2016,121.999999585828,0.149753206363221,"Iran"
"IRN",2017,93.9999994835766,0.114388474007678,"Iran"
"IRQ",1995,688.208723491494,3.10624932775329,"Iraq"
"IRQ",1996,485.541383852808,2.11913321519718,"Iraq"
"IRQ",1997,450.374892590884,1.89673013373152,"Iraq"
"IRQ",1998,306.966211586069,1.24747079549115,"Iraq"
"IRQ",1999,293.215227603143,1.1494218437282,"Iraq"
"IRQ",2000,335.203817408387,1.26932017694938,"Iraq"
"IRQ",2001,306.266783484096,1.12018787294684,"Iraq"
"IRQ",2002,297.966198366412,1.05487273690889,"Iraq"
"IRQ",2003,762.533393118039,2.62355029776797,"Iraq"
"IRQ",2004,2366.21486623115,7.8756821508735,"Iraq"
"IRQ",2005,3465.29290709068,11.368653942238,"Iraq"
"IRQ",2006,23266.942233279,76.6744208965561,"Iraq"
"IRQ",2007,25603.130124518,82.6015062282201,"Iraq"
"IRQ",2008,8793.00107106938,27.3340193478709,"Iraq"
"IRQ",2009,5701.98662009082,17.1619045901007,"Iraq"
"IRQ",2010,6238.0015330681,18.1549880574351,"Iraq"
"IRQ",2011,6032.00698205641,16.828591957299,"Iraq"
"IRQ",2012,7307.99329946716,19.4734441261644,"Iraq"
"IRQ",2013,16889.9510186339,43.3580830702588,"Iraq"
"IRQ",2014,33297.0264605535,83.045772962812,"Iraq"
"IRQ",2015,26413.0556129874,64.257943106659,"Iraq"
"IRQ",2016,28579.909196632,67.7694411384963,"Iraq"
"IRQ",2017,33240.1140503982,76.7591333267019,"Iraq"
"ISR",1995,95.0000007318879,1.67468333618824,"Israel"
"ISR",1996,204.999995198794,3.52490695484224,"Israel"
"ISR",1997,55.9999990477343,0.939727579053769,"Israel"
"ISR",1998,44.0000111530635,0.721049057350272,"Israel"
"ISR",1999,11.000000556479,0.176141959444558,"Israel"
"ISR",2000,119.00000079337,1.86285678908884,"Israel"
"ISR",2001,487.000171010119,7.45685009835678,"Israel"
"ISR",2002,1212.00021970109,18.1612703435923,"Israel"
"ISR",2003,625.000131522102,9.16751046798787,"Israel"
"ISR",2004,573.000087665414,8.23036033538733,"Israel"
"ISR",2005,254.999995693411,3.5891065676486,"Israel"
"ISR",2006,666.000016047896,9.19026689163002,"Israel"
"ISR",2007,320.000010197418,4.33009999873647,"Israel"
"ISR",2008,751.000027906345,9.96457074523301,"Israel"
"ISR",2009,706.999948011999,9.19702212431189,"Israel"
"ISR",2010,67.9999999059413,0.867204860069682,"Israel"
"ISR",2011,94.000000543014,1.17545749010393,"Israel"
"ISR",2012,87.0000007124702,1.06705612140172,"Israel"
"ISR",2013,9.99999999814412,0.120324267268515,"Israel"
"ISR",2014,1730.99990883092,20.4380636883149,"Israel"
"ISR",2015,35.0000001580751,0.405577141192909,"Israel"
"ISR",2016,27.000000162773,0.307153738179129,"Israel"
"ISR",2017,20.9999997028327,0.234657894621911,"Israel"
"KEN",1995,5.99999999722402,0.0223247698430695,"Kenya"
"KEN",1996,4.99999995935734,0.0180872818399591,"Kenya"
"KEN",1997,427.657766596254,1.5042187661366,"Kenya"
"KEN",1998,784.950647667345,2.68494052911532,"Kenya"
"KEN",1999,343.001013436483,1.14119705208797,"Kenya"
"KEN",2000,428.000673584645,1.38542023192122,"Kenya"
"KEN",2001,475.000429812625,1.49556344439859,"Kenya"
"KEN",2002,397.999824084054,1.21832770478731,"Kenya"
"KEN",2003,154.000034721926,0.4582972336229,"Kenya"
"KEN",2004,178.000027329097,0.515119860409715,"Kenya"
"KEN",2005,326.999994636381,0.920364362519993,"Kenya"
"KEN",2006,290.000482604534,0.793796882807605,"Kenya"
"KEN",2007,580.436242949035,1.54541258586943,"Kenya"
"KEN",2008,1895.68581988127,4.91124293020671,"Kenya"
"KEN",2009,329.975427210681,0.832283202945755,"Kenya"
"KEN",2010,178.651213046297,0.439007237515498,"Kenya"
"KEN",2011,169.665381450422,0.406383277434041,"Kenya"
"KEN",2012,508.7819905673,1.18805439573427,"Kenya"
"KEN",2013,709.999923099848,1.61662531256753,"Kenya"
"KEN",2014,530.999949476125,1.17952801222428,"Kenya"
"KEN",2015,647.372629535498,1.40386308403326,"Kenya"
"KEN",2016,202.999995190918,0.429960673786796,"Kenya"
"KEN",2017,390.999327087954,0.809073886373896,"Kenya"
"LBN",1995,124.999986253045,2.68347025917403,"Lebanon"
"LBN",1996,250.999990126186,5.25256845063379,"Lebanon"
"LBN",1997,118.999997368913,2.42872309858063,"Lebanon"
"LBN",1998,70.9999995358943,1.41355525174533,"Lebanon"
"LBN",1999,65.9999999404292,1.28229853392326,"Lebanon"
"LBN",2000,37.9999992193617,0.721023681037735,"Lebanon"
"LBN",2001,4.00000000000093,0.0743131302960714,"Lebanon"
"LBN",2002,33.9480704343267,0.61757855399438,"Lebanon"
"LBN",2003,3.9999999959057,0.071099444008264,"Lebanon"
"LBN",2004,2.59740348833408,0.0451401422670349,"Lebanon"
"LBN",2005,24.9999998576779,0.424344600141373,"Lebanon"
"LBN",2006,758.999955236218,12.5607610805377,"Lebanon"
"LBN",2007,199.740380278904,3.23121647268986,"Lebanon"
"LBN",2008,197.909162932607,3.13891631433101,"Lebanon"
"LBN",2009,21.79221044314,0.340158426357456,"Lebanon"
"LBN",2010,5.19480693114963,0.079785300671854,"Lebanon"
"LBN",2011,5.00000001034132,0.074683236467004,"Lebanon"
"LBN",2012,47.3376859926478,0.652827854568995,"Lebanon"
"LBN",2013,239.000057427293,3.02115961260457,"Lebanon"
"LBN",2014,268.000032768813,3.2796648721184,"Lebanon"
"LBN",2015,189.999991169303,2.30212323828902,"Lebanon"
"LBN",2016,47.0000014358057,0.561560034679429,"Lebanon"
"LBN",2017,386.000049129325,4.53478592616192,"Lebanon"
"LBY",1995,0,0,"Libya"
"LBY",1996,2451.0039754879,53.2091437321401,"Libya"
"LBY",1997,7.99999997519969,0.169936146242048,"Libya"
"LBY",1998,1.99999999787288,0.0415455778841576,"Libya"
"LBY",1999,0,0,"Libya"
"LBY",2000,1.99999998574049,0.039716962286281,"Libya"
"LBY",2001,0,0,"Libya"
"LBY",2002,0,0,"Libya"
"LBY",2003,0,0,"Libya"
"LBY",2004,0,0,"Libya"
"LBY",2005,0,0,"Libya"
"LBY",2006,0,0,"Libya"
"LBY",2007,0,0,"Libya"
"LBY",2008,40.0000029147339,0.663984054555756,"Libya"
"LBY",2009,0,0,"Libya"
"LBY",2010,0,0,"Libya"
"LBY",2011,47807.6174069766,762.347617526782,"Libya"
"LBY",2012,850.000470194461,13.2383381378488,"Libya"
"LBY",2013,363.000289544514,5.55269072781449,"Libya"
"LBY",2014,2957.00952721744,44.5601948272828,"Libya"
"LBY",2015,51.0000005222412,0.757978011493552,"Libya"
"LBY",2016,1830.00001141969,26.8325244783309,"Libya"
"LBY",2017,1525.00007834532,22.0734917407091,"Libya"
"MAR",1995,0,0,"Morocco"
"MAR",1996,0,0,"Morocco"
"MAR",1997,5.99999999920592,0.0211428090352419,"Morocco"
"MAR",1998,10.0000000026629,0.034754068394483,"Morocco"
"MAR",1999,0,0,"Morocco"
"MAR",2000,0.99999999989819,0.0033861222269424,"Morocco"
"MAR",2001,0,0,"Morocco"
"MAR",2002,0,0,"Morocco"
"MAR",2003,88.999998970872,0.2906378361358,"Morocco"
"MAR",2004,0,0,"Morocco"
"MAR",2005,0,0,"Morocco"
"MAR",2006,1.99999999869468,0.00630700338127684,"Morocco"
"MAR",2007,2.00000000079942,0.00623493316176328,"Morocco"
"MAR",2008,0,0,"Morocco"
"MAR",2009,0,0,"Morocco"
"MAR",2010,13.999999976267,0.0422105541858364,"Morocco"
"MAR",2011,18.0000000129344,0.0536960173864302,"Morocco"
"MAR",2012,1.0000000107696,0.00295232504552785,"Morocco"
"MAR",2013,2.00000002490878,0.00584542637477776,"Morocco"
"MAR",2014,1.99999999933541,0.00578883323401112,"Morocco"
"MAR",2015,2.0000000001359,0.00573500618608645,"Morocco"
"MAR",2016,3.00000000245468,0.00852602519377655,"Morocco"
"MAR",2017,2.00000000032446,0.00563556246459179,"Morocco"
"MDG",1995,4.00000000884646,0.0292012895934809,"Madagascar"
"MDG",1996,0.99999999993267,0.00709307319839736,"Madagascar"
"MDG",1997,0,0,"Madagascar"
"MDG",1998,0,0,"Madagascar"
"MDG",1999,0,0,"Madagascar"
"MDG",2000,1.00000000007219,0.00630575488876969,"Madagascar"
"MDG",2001,0,0,"Madagascar"
"MDG",2002,6.00000001107147,0.0356295861050746,"Madagascar"
"MDG",2003,0,0,"Madagascar"
"MDG",2004,1.00000000019572,0.00559800744653279,"Madagascar"
"MDG",2005,1.99999999855176,0.0108758603665813,"Madagascar"
"MDG",2006,0,0,"Madagascar"
"MDG",2007,2.99999999586803,0.0153890145593292,"Madagascar"
"MDG",2008,2.00000000207161,0.00996038369453016,"Madagascar"
"MDG",2009,70.9999987424621,0.343361340764777,"Madagascar"
"MDG",2010,3.00000000157515,0.0140938796179076,"Madagascar"
"MDG",2011,0,0,"Madagascar"
"MDG",2012,22.9999999977144,0.101897676910487,"Madagascar"
"MDG",2013,107.999995936729,0.464463803137434,"Madagascar"
"MDG",2014,440.00005490721,1.83745286706599,"Madagascar"
"MDG",2015,168.999985380704,0.685517012351576,"Madagascar"
"MDG",2016,173.999999171572,0.685759272758654,"Madagascar"
"MDG",2017,172.000014424823,0.65878215823376,"Madagascar"
"MLI",1995,3.99999999522156,0.0421346900239753,"Mali"
"MLI",1996,0,0,"Mali"
"MLI",1997,5000.01864451578,49.7191470537967,"Mali"
"MLI",1998,10002.0496381023,96.592264001243,"Mali"
"MLI",1999,2008.99970700788,18.8086267637336,"Mali"
"MLI",2000,2002.99767492293,18.1615914248444,"Mali"
"MLI",2001,2002.00222526964,17.5638526504857,"Mali"
"MLI",2002,2004.99829308211,16.9967449133708,"Mali"
"MLI",2003,1513.00039908012,12.3789435618696,"Mali"
"MLI",2004,499.999812402481,3.94464661069593,"Mali"
